TANGGAL,KOMODITI,SATUAN,HARGA
12/2/2018,Kacang Hijau,Kg,22.9
13/02/2018,Kacang Hijau,Kg,23
14/02/2018,Kacang Hijau,Kg,22.7
15/02/2018,Kacang Hijau,Kg,23.14
19/02/2018,Kacang Hijau,Kg,23.04
20/02/2018,Kacang Hijau,Kg,23.04
21/02/2018,Kacang Hijau,Kg,21.9
22/02/2018,Kacang Hijau,Kg,22
23/02/2018,Kacang Hijau,Kg,21.06
26/02/2018,Kacang Hijau,Kg,21.2
27/02/2018,Kacang Hijau,Kg,22.1
28/02/2018,Kacang Hijau,Kg,21.34
1/2/2018,Kacang Tanah,Kg,24.34
2/2/2018,Kacang Tanah,Kg,24.34
5/2/2018,Kacang Tanah,Kg,24.4
6/2/2018,Kacang Tanah,Kg,24.6
7/2/2018,Kacang Tanah,Kg,24.64
8/2/2018,Kacang Tanah,Kg,25.6
9/2/2018,Kacang Tanah,Kg,24.3
12/2/2018,Kacang Tanah,Kg,25.1
13/02/2018,Kacang Tanah,Kg,24.94
14/02/2018,Kacang Tanah,Kg,24.14
15/02/2018,Kacang Tanah,Kg,24.9
19/02/2018,Kacang Tanah,Kg,24.4
20/02/2018,Kacang Tanah,Kg,24.4
21/02/2018,Kacang Tanah,Kg,24.84
22/02/2018,Kacang Tanah,Kg,24.14
23/02/2018,Kacang Tanah,Kg,23.66
26/02/2018,Kacang Tanah,Kg,25.14
27/02/2018,Kacang Tanah,Kg,23.44
28/02/2018,Kacang Tanah,Kg,24.9
1/2/2018,Ketela Pohon,Kg,5
2/2/2018,Ketela Pohon,Kg,5
5/2/2018,Ketela Pohon,Kg,4.86
6/2/2018,Ketela Pohon,Kg,4.94
7/2/2018,Ketela Pohon,Kg,5
8/2/2018,Ketela Pohon,Kg,5.16
9/2/2018,Ketela Pohon,Kg,4.94
12/2/2018,Ketela Pohon,Kg,5.14
13/02/2018,Ketela Pohon,Kg,5
14/02/2018,Ketela Pohon,Kg,5.7
15/02/2018,Ketela Pohon,Kg,5.2
19/02/2018,Ketela Pohon,Kg,5.6
20/02/2018,Ketela Pohon,Kg,5.6
21/02/2018,Ketela Pohon,Kg,5.05
22/02/2018,Ketela Pohon,Kg,5.1
23/02/2018,Ketela Pohon,Kg,5.3
26/02/2018,Ketela Pohon,Kg,5.2
27/02/2018,Ketela Pohon,Kg,5
28/02/2018,Ketela Pohon,Kg,5.2
