TANGGAL,KOMODITI,SATUAN,HARGA
23/05/2018,Daging Sapi  Lokal  Paha Belakang,Kg,119660
24/05/2018,Daging Sapi  Lokal  Paha Belakang,Kg,119160
25/05/2018,Daging Sapi  Lokal  Paha Belakang,Kg,121660
28/05/2018,Daging Sapi  Lokal  Paha Belakang,Kg,119660
30/05/2018,Daging Sapi  Lokal  Paha Belakang,Kg,119660
31/05/2018,Daging Sapi  Lokal  Paha Belakang,Kg,119660
43136,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,113333
43164,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
43195,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
43286,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,121667
43317,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,118333
43348,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,119167
43409,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
14/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
15/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
16/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
17/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,116667
18/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,121667
21/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,123333
22/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
23/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
24/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,119167
25/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,123333
28/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
30/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
31/05/2018,Daging Sapi  Lokal  Daging  Has Luar (Sirloin),Kg,120000
43136,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,90000
43164,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,80000
43195,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,85000
43286,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,102500
43317,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,98333
43348,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,81667
43409,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,100000
14/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,81667
15/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,81667
16/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,100000
17/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,85000
18/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,85000
21/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,80000
22/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,80000
23/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,93333
24/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,93333
25/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,102500
28/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,98333
30/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,90000
31/05/2018,Daging Sapi  Lokal  Daging  Sandung Lamur (Brisket),Kg,83333
43136,Daging Sapi  Lokal  Daging  Tetelan,Kg,73333
43164,Daging Sapi  Lokal  Daging  Tetelan,Kg,68333
43195,Daging Sapi  Lokal  Daging  Tetelan,Kg,68333
43286,Daging Sapi  Lokal  Daging  Tetelan,Kg,66667
43317,Daging Sapi  Lokal  Daging  Tetelan,Kg,66667
43348,Daging Sapi  Lokal  Daging  Tetelan,Kg,63333
43409,Daging Sapi  Lokal  Daging  Tetelan,Kg,63333
14/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,68333
15/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,75000
16/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,70000
17/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,73333
18/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,60000
21/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,70000
22/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,66667
23/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,76667
24/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,73333
25/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,70000
28/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,72500
30/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,63333
31/05/2018,Daging Sapi  Lokal  Daging  Tetelan,Kg,68333
43136,Daging Sapi  Impor  Beku,Kg,95000
43164,Daging Sapi  Impor  Beku,Kg,90000
43195,Daging Sapi  Impor  Beku,Kg,90000
43286,Daging Sapi  Impor  Beku,Kg,85000
43317,Daging Sapi  Impor  Beku,Kg,85000
43348,Daging Sapi  Impor  Beku,Kg,85000
43409,Daging Sapi  Impor  Beku,Kg,85000
14/05/2018,Daging Sapi  Impor  Beku,Kg,83350
15/05/2018,Daging Sapi  Impor  Beku,Kg,83350
16/05/2018,Daging Sapi  Impor  Beku,Kg,83350
17/05/2018,Daging Sapi  Impor  Beku,Kg,83350
18/05/2018,Daging Sapi  Impor  Beku,Kg,73350
21/05/2018,Daging Sapi  Impor  Beku,Kg,85000
22/05/2018,Daging Sapi  Impor  Beku,Kg,85000
23/05/2018,Daging Sapi  Impor  Beku,Kg,85000
24/05/2018,Daging Sapi  Impor  Beku,Kg,84150
25/05/2018,Daging Sapi  Impor  Beku,Kg,84150
28/05/2018,Daging Sapi  Impor  Beku,Kg,84150
30/05/2018,Daging Sapi  Impor  Beku,Kg,84150
31/05/2018,Daging Sapi  Impor  Beku,Kg,85000
43136,Daging Sapi  Lokal  Has Dalam,Kg,141667
43164,Daging Sapi  Lokal  Has Dalam,Kg,145000
43195,Daging Sapi  Lokal  Has Dalam,Kg,145000
43286,Daging Sapi  Lokal  Has Dalam,Kg,151667
43317,Daging Sapi  Lokal  Has Dalam,Kg,146667
43348,Daging Sapi  Lokal  Has Dalam,Kg,148333
43409,Daging Sapi  Lokal  Has Dalam,Kg,150000
14/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,150000
15/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,146667
16/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,145833
17/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,145000
18/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,146667
21/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,153333
22/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,145000
23/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,150000
24/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,111250
25/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,151667
28/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,148333
30/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,150000
31/05/2018,Daging Sapi  Lokal  Has Dalam,Kg,148333
43136,Ayam Boiler,ekor,38260
43164,Ayam Boiler,ekor,38060
43195,Ayam Boiler,ekor,38260
43286,Ayam Boiler,ekor,37660
43317,Ayam Boiler,ekor,37860
43348,Ayam Boiler,ekor,38660
43409,Ayam Boiler,ekor,38060
14/05/2018,Ayam Boiler,ekor,37300
15/05/2018,Ayam Boiler,ekor,41100
16/05/2018,Ayam Boiler,ekor,39900
17/05/2018,Ayam Boiler,ekor,43000
18/05/2018,Ayam Boiler,ekor,40160
21/05/2018,Ayam Boiler,ekor,39940
22/05/2018,Ayam Boiler,ekor,40440
23/05/2018,Ayam Boiler,ekor,38240
24/05/2018,Ayam Boiler,ekor,38360
25/05/2018,Ayam Boiler,ekor,40160
28/05/2018,Ayam Boiler,ekor,39560
30/05/2018,Ayam Boiler,ekor,38660
31/05/2018,Ayam Boiler,ekor,35940
43136,Ayam Kampung,ekor,80825
43164,Ayam Kampung,ekor,81100
43195,Ayam Kampung,ekor,81100
43286,Ayam Kampung,ekor,87075
43317,Ayam Kampung,ekor,87767
