tanggal,komoditi,satuan,harga
7/12/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
7/13/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
7/16/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
7/17/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,135000
7/18/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,128333
7/19/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
7/20/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
7/23/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
7/24/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
7/25/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
7/26/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
7/27/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
7/30/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
7/31/2018,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
7/2/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,88333
7/3/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,106667
7/4/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,103333
7/5/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000
7/6/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,86667
7/9/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,97500
7/10/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,86667
7/11/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
7/12/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333
7/13/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,95000
7/16/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,86667
7/17/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
7/18/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
7/19/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,90000
7/20/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333
7/23/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333
7/24/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,105000
7/25/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,91667
7/26/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,106667
7/27/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333
7/30/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,106667
7/31/2018,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,106667
7/2/2018,Daging Sapi Lokal Daging Tetelan,Kg,65000
7/3/2018,Daging Sapi Lokal Daging Tetelan,Kg,70000
7/4/2018,Daging Sapi Lokal Daging Tetelan,Kg,81667
7/5/2018,Daging Sapi Lokal Daging Tetelan,Kg,55000
7/6/2018,Daging Sapi Lokal Daging Tetelan,Kg,65000
7/9/2018,Daging Sapi Lokal Daging Tetelan,Kg,67500
7/10/2018,Daging Sapi Lokal Daging Tetelan,Kg,75000
7/11/2018,Daging Sapi Lokal Daging Tetelan,Kg,73333
7/12/2018,Daging Sapi Lokal Daging Tetelan,Kg,73333
7/13/2018,Daging Sapi Lokal Daging Tetelan,Kg,78333
7/16/2018,Daging Sapi Lokal Daging Tetelan,Kg,71667
7/17/2018,Daging Sapi Lokal Daging Tetelan,Kg,77500
7/18/2018,Daging Sapi Lokal Daging Tetelan,Kg,80000
7/19/2018,Daging Sapi Lokal Daging Tetelan,Kg,76667
7/20/2018,Daging Sapi Lokal Daging Tetelan,Kg,73333
7/23/2018,Daging Sapi Lokal Daging Tetelan,Kg,60000
7/24/2018,Daging Sapi Lokal Daging Tetelan,Kg,78333
7/25/2018,Daging Sapi Lokal Daging Tetelan,Kg,68333
7/26/2018,Daging Sapi Lokal Daging Tetelan,Kg,70000
7/27/2018,Daging Sapi Lokal Daging Tetelan,Kg,70000
7/30/2018,Daging Sapi Lokal Daging Tetelan,Kg,66667
7/31/2018,Daging Sapi Lokal Daging Tetelan,Kg,70000
7/2/2018,Daging Sapi Impor Beku,Kg,85000
7/3/2018,Daging Sapi Impor Beku,Kg,85000
7/4/2018,Daging Sapi Impor Beku,Kg,85000
7/5/2018,Daging Sapi Impor Beku,Kg,85000
7/6/2018,Daging Sapi Impor Beku,Kg,85000
7/9/2018,Daging Sapi Impor Beku,Kg,85000
7/10/2018,Daging Sapi Impor Beku,Kg,85000
7/11/2018,Daging Sapi Impor Beku,Kg,85000
7/12/2018,Daging Sapi Impor Beku,Kg,85000
7/13/2018,Daging Sapi Impor Beku,Kg,85000
7/16/2018,Daging Sapi Impor Beku,Kg,85000
7/17/2018,Daging Sapi Impor Beku,Kg,85000
7/18/2018,Daging Sapi Impor Beku,Kg,85000
7/19/2018,Daging Sapi Impor Beku,Kg,85000
7/20/2018,Daging Sapi Impor Beku,Kg,85000
7/23/2018,Daging Sapi Impor Beku,Kg,85000
7/24/2018,Daging Sapi Impor Beku,Kg,85000
7/25/2018,Daging Sapi Impor Beku,Kg,85000
7/26/2018,Daging Sapi Impor Beku,Kg,85000
7/27/2018,Daging Sapi Impor Beku,Kg,85000
7/30/2018,Daging Sapi Impor Beku,Kg,85000
7/31/2018,Daging Sapi Impor Beku,Kg,85000
7/2/2018,Daging Sapi Lokal Has Dalam,Kg,146667
