TANGGAL,KOMODITI,SATUAN,HARGA
28/12/2018,Kacang Hijau,Kg,21800
31/12/2018,Kacang Hijau,Kg,21800
3/12/2018,Kacang Tanah,Kg,25900
4/12/2018,Kacang Tanah,Kg,25300
5/12/2018,Kacang Tanah,Kg,26000
6/12/2018,Kacang Tanah,Kg,26100
7/12/2018,Kacang Tanah,Kg,26400
10/12/2018,Kacang Tanah,Kg,26100
11/12/2018,Kacang Tanah,Kg,25700
12/12/2018,Kacang Tanah,Kg,25660
13/12/2018,Kacang Tanah,Kg,25660
14/12/2018,Kacang Tanah,Kg,25360
17/12/2018,Kacang Tanah,Kg,25040
18/12/2018,Kacang Tanah,Kg,22560
19/12/2018,Kacang Tanah,Kg,22760
20/12/2018,Kacang Tanah,Kg,22760
21/12/2018,Kacang Tanah,Kg,26300
26/12/2018,Kacang Tanah,Kg,25600
27/12/2018,Kacang Tanah,Kg,25200
28/12/2018,Kacang Tanah,Kg,25500
31/12/2018,Kacang Tanah,Kg,25500
3/12/2018,Ketela Pohon,Kg,5200
4/12/2018,Ketela Pohon,Kg,5400
5/12/2018,Ketela Pohon,Kg,5460
6/12/2018,Ketela Pohon,Kg,5460
7/12/2018,Ketela Pohon,Kg,5460
10/12/2018,Ketela Pohon,Kg,5460
11/12/2018,Ketela Pohon,Kg,5460
12/12/2018,Ketela Pohon,Kg,5300
13/12/2018,Ketela Pohon,Kg,5300
14/12/2018,Ketela Pohon,Kg,5300
17/12/2018,Ketela Pohon,Kg,5340
18/12/2018,Ketela Pohon,Kg,5340
19/12/2018,Ketela Pohon,Kg,5340
20/12/2018,Ketela Pohon,Kg,5340
21/12/2018,Ketela Pohon,Kg,5340
26/12/2018,Ketela Pohon,Kg,5340
27/12/2018,Ketela Pohon,Kg,5340
28/12/2018,Ketela Pohon,Kg,5340
31/12/2018,Ketela Pohon,Kg,5340
