tanggal,komoditi,satuan,harga
8/6/2018,Tepung Terigu Segitiga Biru,Kg,10200
8/7/2018,Tepung Terigu Segitiga Biru,Kg,10200
8/8/2018,Tepung Terigu Segitiga Biru,Kg,10240
8/9/2018,Tepung Terigu Segitiga Biru,Kg,10240
8/10/2018,Tepung Terigu Segitiga Biru,Kg,10140
8/13/2018,Tepung Terigu Segitiga Biru,Kg,9940
8/14/2018,Tepung Terigu Segitiga Biru,Kg,9940
8/15/2018,Tepung Terigu Segitiga Biru,Kg,10140
8/16/2018,Tepung Terigu Segitiga Biru,Kg,10240
8/20/2018,Tepung Terigu Segitiga Biru,Kg,10425
8/21/2018,Tepung Terigu Segitiga Biru,Kg,10340
8/22/2018,Tepung Terigu Segitiga Biru,Kg,10140
8/23/2018,Tepung Terigu Segitiga Biru,Kg,10340
8/27/2018,Tepung Terigu Segitiga Biru,Kg,10240
8/28/2018,Tepung Terigu Segitiga Biru,Kg,10440
8/29/2018,Tepung Terigu Segitiga Biru,Kg,10240
8/30/2018,Tepung Terigu Segitiga Biru,Kg,10140
8/31/2018,Tepung Terigu Segitiga Biru,Kg,10240
8/1/2018,Kacang Kedelai Eks Impor,Kg,10140
8/2/2018,Kacang Kedelai Eks Impor,Kg,12675
8/3/2018,Kacang Kedelai Eks Impor,Kg,12675
8/6/2018,Kacang Kedelai Eks Impor,Kg,12175
8/7/2018,Kacang Kedelai Eks Impor,Kg,12925
8/8/2018,Kacang Kedelai Eks Impor,Kg,12175
8/9/2018,Kacang Kedelai Eks Impor,Kg,12425
8/10/2018,Kacang Kedelai Eks Impor,Kg,12425
8/13/2018,Kacang Kedelai Eks Impor,Kg,12675
8/14/2018,Kacang Kedelai Eks Impor,Kg,12675
8/15/2018,Kacang Kedelai Eks Impor,Kg,12425
8/16/2018,Kacang Kedelai Eks Impor,Kg,12675
8/20/2018,Kacang Kedelai Eks Impor,Kg,13233
8/21/2018,Kacang Kedelai Eks Impor,Kg,12425
8/22/2018,Kacang Kedelai Eks Impor,Kg,13175
8/23/2018,Kacang Kedelai Eks Impor,Kg,14425
8/27/2018,Kacang Kedelai Eks Impor,Kg,10640
8/28/2018,Kacang Kedelai Eks Impor,Kg,13175
8/29/2018,Kacang Kedelai Eks Impor,Kg,10040
8/30/2018,Kacang Kedelai Eks Impor,Kg,12675
8/31/2018,Kacang Kedelai Eks Impor,Kg,13425
8/1/2018,Kacang Kedelai Lokal,Kg,10333
8/2/2018,Kacang Kedelai Lokal,Kg,10333
8/3/2018,Kacang Kedelai Lokal,Kg,10333
8/6/2018,Kacang Kedelai Lokal,Kg,10333
8/7/2018,Kacang Kedelai Lokal,Kg,10333
8/8/2018,Kacang Kedelai Lokal,Kg,10333
8/9/2018,Kacang Kedelai Lokal,Kg,10333
8/10/2018,Kacang Kedelai Lokal,Kg,10333
8/13/2018,Kacang Kedelai Lokal,Kg,10333
8/14/2018,Kacang Kedelai Lokal,Kg,10333
8/15/2018,Kacang Kedelai Lokal,Kg,10333
8/16/2018,Kacang Kedelai Lokal,Kg,10333
8/20/2018,Kacang Kedelai Lokal,Kg,12150
8/21/2018,Kacang Kedelai Lokal,Kg,10433
8/22/2018,Kacang Kedelai Lokal,Kg,10433
8/23/2018,Kacang Kedelai Lokal,Kg,10433
8/27/2018,Kacang Kedelai Lokal,Kg,10433
8/28/2018,Kacang Kedelai Lokal,Kg,7825
8/29/2018,Kacang Kedelai Lokal,Kg,12150
8/30/2018,Kacang Kedelai Lokal,Kg,12150
8/31/2018,Kacang Kedelai Lokal,Kg,12150
8/1/2018,Indomie Rasa Kari Ayam,buah,2440
8/2/2018,Indomie Rasa Kari Ayam,buah,2440
8/3/2018,Indomie Rasa Kari Ayam,buah,2440
8/6/2018,Indomie Rasa Kari Ayam,buah,2440
8/7/2018,Indomie Rasa Kari Ayam,buah,2440
8/8/2018,Indomie Rasa Kari Ayam,buah,2440
8/9/2018,Indomie Rasa Kari Ayam,buah,2440
8/10/2018,Indomie Rasa Kari Ayam,buah,2440
8/13/2018,Indomie Rasa Kari Ayam,buah,2440
8/14/2018,Indomie Rasa Kari Ayam,buah,2440
8/15/2018,Indomie Rasa Kari Ayam,buah,2440
8/16/2018,Indomie Rasa Kari Ayam,buah,2380
8/20/2018,Indomie Rasa Kari Ayam,buah,2425
8/21/2018,Indomie Rasa Kari Ayam,buah,2380
8/22/2018,Indomie Rasa Kari Ayam,buah,2440
8/23/2018,Indomie Rasa Kari Ayam,buah,2440
8/27/2018,Indomie Rasa Kari Ayam,buah,2440
8/28/2018,Indomie Rasa Kari Ayam,buah,2440
8/29/2018,Indomie Rasa Kari Ayam,buah,2440
8/30/2018,Indomie Rasa Kari Ayam,buah,2440
8/31/2018,Indomie Rasa Kari Ayam,buah,2440
8/1/2018,Cabai Merah Kriting,Kg,33200
8/2/2018,Cabai Merah Kriting,Kg,31000
8/3/2018,Cabai Merah Kriting,Kg,31000
8/6/2018,Cabai Merah Kriting,Kg,30800
8/7/2018,Cabai Merah Kriting,Kg,30800
8/8/2018,Cabai Merah Kriting,Kg,32000
8/9/2018,Cabai Merah Kriting,Kg,34000
8/10/2018,Cabai Merah Kriting,Kg,33200
8/13/2018,Cabai Merah Kriting,Kg,32000
8/14/2018,Cabai Merah Kriting,Kg,31000
8/15/2018,Cabai Merah Kriting,Kg,33500
8/16/2018,Cabai Merah Kriting,Kg,32100
8/20/2018,Cabai Merah Kriting,Kg,31250
8/21/2018,Cabai Merah Kriting,Kg,33500
8/22/2018,Cabai Merah Kriting,Kg,33000
8/23/2018,Cabai Merah Kriting,Kg,34000
8/27/2018,Cabai Merah Kriting,Kg,33000
8/28/2018,Cabai Merah Kriting,Kg,32500
8/29/2018,Cabai Merah Kriting,Kg,33500
8/30/2018,Cabai Merah Kriting,Kg,33000
8/31/2018,Cabai Merah Kriting,Kg,31500
8/1/2018,Cabai Merah Besar,Kg,36500
8/2/2018,Cabai Merah Besar,Kg,36300
8/3/2018,Cabai Merah Besar,Kg,36000
8/6/2018,Cabai Merah Besar,Kg,35700
8/7/2018,Cabai Merah Besar,Kg,35700
8/8/2018,Cabai Merah Besar,Kg,39500
8/9/2018,Cabai Merah Besar,Kg,39500
8/10/2018,Cabai Merah Besar,Kg,38600
8/13/2018,Cabai Merah Besar,Kg,38500
8/14/2018,Cabai Merah Besar,Kg,38500
8/15/2018,Cabai Merah Besar,Kg,36700
8/16/2018,Cabai Merah Besar,Kg,38000
8/20/2018,Cabai Merah Besar,Kg,37925
8/21/2018,Cabai Merah Besar,Kg,38840
8/22/2018,Cabai Merah Besar,Kg,39340
8/23/2018,Cabai Merah Besar,Kg,37340
8/27/2018,Cabai Merah Besar,Kg,37160
8/28/2018,Cabai Merah Besar,Kg,36160
8/29/2018,Cabai Merah Besar,Kg,37160
8/30/2018,Cabai Merah Besar,Kg,37660
8/31/2018,Cabai Merah Besar,Kg,35660
8/1/2018,Cabai Rawit Merah,Kg,56340
8/2/2018,Cabai Rawit Merah,Kg,52340
8/3/2018,Cabai Rawit Merah,Kg,51340
8/6/2018,Cabai Rawit Merah,Kg,49340
8/7/2018,Cabai Rawit Merah,Kg,50340
8/8/2018,Cabai Rawit Merah,Kg,48540
8/9/2018,Cabai Rawit Merah,Kg,51540
8/10/2018,Cabai Rawit Merah,Kg,50340
8/13/2018,Cabai Rawit Merah,Kg,50340
8/14/2018,Cabai Rawit Merah,Kg,48340
8/15/2018,Cabai Rawit Merah,Kg,46940
8/16/2018,Cabai Rawit Merah,Kg,48140
8/20/2018,Cabai Rawit Merah,Kg,42675
8/21/2018,Cabai Rawit Merah,Kg,48840
8/22/2018,Cabai Rawit Merah,Kg,47340
8/23/2018,Cabai Rawit Merah,Kg,46340
8/27/2018,Cabai Rawit Merah,Kg,46340
8/28/2018,Cabai Rawit Merah,Kg,44340
8/29/2018,Cabai Rawit Merah,Kg,45340
8/30/2018,Cabai Rawit Merah,Kg,44440
8/31/2018,Cabai Rawit Merah,Kg,41840
8/1/2018,Cabai Rawit Hijau,Kg,38500
8/2/2018,Cabai Rawit Hijau,Kg,39500
8/3/2018,Cabai Rawit Hijau,Kg,39000
8/6/2018,Cabai Rawit Hijau,Kg,38000
8/7/2018,Cabai Rawit Hijau,Kg,39000
8/8/2018,Cabai Rawit Hijau,Kg,39340
8/9/2018,Cabai Rawit Hijau,Kg,40340
8/10/2018,Cabai Rawit Hijau,Kg,40940
8/13/2018,Cabai Rawit Hijau,Kg,40340
8/14/2018,Cabai Rawit Hijau,Kg,40340
8/15/2018,Cabai Rawit Hijau,Kg,39940
8/16/2018,Cabai Rawit Hijau,Kg,36640
8/20/2018,Cabai Rawit Hijau,Kg,36000
8/21/2018,Cabai Rawit Hijau,Kg,38000
8/22/2018,Cabai Rawit Hijau,Kg,42000
8/23/2018,Cabai Rawit Hijau,Kg,38800
8/27/2018,Cabai Rawit Hijau,Kg,39500
8/28/2018,Cabai Rawit Hijau,Kg,37000
8/29/2018,Cabai Rawit Hijau,Kg,40000
8/30/2018,Cabai Rawit Hijau,Kg,38700
8/31/2018,Cabai Rawit Hijau,Kg,37500
8/1/2018,Bawang Merah (Medium),Kg,29060
8/2/2018,Bawang Merah (Medium),Kg,29460
8/3/2018,Bawang Merah (Medium),Kg,31460
8/6/2018,Bawang Merah (Medium),Kg,31260
8/7/2018,Bawang Merah (Medium),Kg,29260
8/8/2018,Bawang Merah (Medium),Kg,31140
8/9/2018,Bawang Merah (Medium),Kg,32140
8/10/2018,Bawang Merah (Medium),Kg,32140
8/13/2018,Bawang Merah (Medium),Kg,31440
8/14/2018,Bawang Merah (Medium),Kg,30440
8/15/2018,Bawang Merah (Medium),Kg,29340
8/16/2018,Bawang Merah (Medium),Kg,29640
8/20/2018,Bawang Merah (Medium),Kg,27700
8/21/2018,Bawang Merah (Medium),Kg,29160
8/22/2018,Bawang Merah (Medium),Kg,29660
8/23/2018,Bawang Merah (Medium),Kg,29960
8/27/2018,Bawang Merah (Medium),Kg,29160
8/28/2018,Bawang Merah (Medium),Kg,28260
8/29/2018,Bawang Merah (Medium),Kg,28460
8/30/2018,Bawang Merah (Medium),Kg,28460
8/31/2018,Bawang Merah (Medium),Kg,27660
8/1/2018,"Bawang Putih Impor, Kating",Kg,30600
8/2/2018,"Bawang Putih Impor, Kating",Kg,30600
8/3/2018,"Bawang Putih Impor, Kating",Kg,30600
8/6/2018,"Bawang Putih Impor, Kating",Kg,31100
8/7/2018,"Bawang Putih Impor, Kating",Kg,31100
8/8/2018,"Bawang Putih Impor, Kating",Kg,33260
8/9/2018,"Bawang Putih Impor, Kating",Kg,33660
8/10/2018,"Bawang Putih Impor, Kating",Kg,32660
8/13/2018,"Bawang Putih Impor, Kating",Kg,32460
8/14/2018,"Bawang Putih Impor, Kating",Kg,31860
8/15/2018,"Bawang Putih Impor, Kating",Kg,30460
8/16/2018,"Bawang Putih Impor, Kating",Kg,31760
8/20/2018,"Bawang Putih Impor, Kating",Kg,30925
8/21/2018,"Bawang Putih Impor, Kating",Kg,32640
8/22/2018,"Bawang Putih Impor, Kating",Kg,31540
8/23/2018,"Bawang Putih Impor, Kating",Kg,31940
8/27/2018,"Bawang Putih Impor, Kating",Kg,31440
8/28/2018,"Bawang Putih Impor, Kating",Kg,31440
8/29/2018,"Bawang Putih Impor, Kating",Kg,32940
8/30/2018,"Bawang Putih Impor, Kating",Kg,31440
8/31/2018,"Bawang Putih Impor, Kating",Kg,30940
8/1/2018,"Bawang Putih Impor, Honan",Kg,26500
8/2/2018,"Bawang Putih Impor, Honan",Kg,30000
8/3/2018,"Bawang Putih Impor, Honan",Kg,27500
8/6/2018,"Bawang Putih Impor, Honan",Kg,27500
8/7/2018,"Bawang Putih Impor, Honan",Kg,27500
8/8/2018,"Bawang Putih Impor, Honan",Kg,27500
8/9/2018,"Bawang Putih Impor, Honan",Kg,27500
8/10/2018,"Bawang Putih Impor, Honan",Kg,30000
8/13/2018,"Bawang Putih Impor, Honan",Kg,30000
8/14/2018,"Bawang Putih Impor, Honan",Kg,29000
8/15/2018,"Bawang Putih Impor, Honan",Kg,29000
8/16/2018,"Bawang Putih Impor, Honan",Kg,30000
8/20/2018,"Bawang Putih Impor, Honan",Kg,30000
8/21/2018,"Bawang Putih Impor, Honan",Kg,30000
8/22/2018,"Bawang Putih Impor, Honan",Kg,27500
8/23/2018,"Bawang Putih Impor, Honan",Kg,27500
8/27/2018,"Bawang Putih Impor, Honan",Kg,27500
8/28/2018,"Bawang Putih Impor, Honan",Kg,26000
8/29/2018,"Bawang Putih Impor, Honan",Kg,27500
8/30/2018,"Bawang Putih Impor, Honan",Kg,27500
8/31/2018,"Bawang Putih Impor, Honan",Kg,26000
8/1/2018,Ikan Teri Asin,Kg,107660
8/2/2018,Ikan Teri Asin,Kg,109660
8/3/2018,Ikan Teri Asin,Kg,102660
8/6/2018,Ikan Teri Asin,Kg,103460
8/7/2018,Ikan Teri Asin,Kg,103460
8/8/2018,Ikan Teri Asin,Kg,108000
8/9/2018,Ikan Teri Asin,Kg,106000
8/10/2018,Ikan Teri Asin,Kg,110500
8/13/2018,Ikan Teri Asin,Kg,111000
8/14/2018,Ikan Teri Asin,Kg,111000
8/15/2018,Ikan Teri Asin,Kg,111000
8/16/2018,Ikan Teri Asin,Kg,107000
8/20/2018,Ikan Teri Asin,Kg,111250
8/21/2018,Ikan Teri Asin,Kg,109000
8/22/2018,Ikan Teri Asin,Kg,102500
8/23/2018,Ikan Teri Asin,Kg,107000
8/27/2018,Ikan Teri Asin,Kg,106000
8/28/2018,Ikan Teri Asin,Kg,104000
8/29/2018,Ikan Teri Asin,Kg,115000
8/30/2018,Ikan Teri Asin,Kg,109000
8/31/2018,Ikan Teri Asin,Kg,105000
8/1/2018,Ikan Kembung,Kg,38860
8/2/2018,Ikan Kembung,Kg,38860
8/3/2018,Ikan Kembung,Kg,38360
8/6/2018,Ikan Kembung,Kg,38360
8/7/2018,Ikan Kembung,Kg,39360
8/8/2018,Ikan Kembung,Kg,39860
8/9/2018,Ikan Kembung,Kg,37860
8/10/2018,Ikan Kembung,Kg,39860
8/13/2018,Ikan Kembung,Kg,39860
8/14/2018,Ikan Kembung,Kg,39860
8/15/2018,Ikan Kembung,Kg,41860
8/16/2018,Ikan Kembung,Kg,39360
8/20/2018,Ikan Kembung,Kg,38625
8/21/2018,Ikan Kembung,Kg,39400
8/22/2018,Ikan Kembung,Kg,39400
8/23/2018,Ikan Kembung,Kg,39400
8/27/2018,Ikan Kembung,Kg,39400
8/28/2018,Ikan Kembung,Kg,39400
8/29/2018,Ikan Kembung,Kg,39400
8/30/2018,Ikan Kembung,Kg,38900
8/31/2018,Ikan Kembung,Kg,39400
8/1/2018,Kacang Hijau,Kg,22400
8/2/2018,Kacang Hijau,Kg,22200
8/3/2018,Kacang Hijau,Kg,22400
8/6/2018,Kacang Hijau,Kg,22100
8/7/2018,Kacang Hijau,Kg,22900
8/8/2018,Kacang Hijau,Kg,22800
8/9/2018,Kacang Hijau,Kg,22600
8/10/2018,Kacang Hijau,Kg,22400
8/13/2018,Kacang Hijau,Kg,22000
8/14/2018,Kacang Hijau,Kg,22000
8/15/2018,Kacang Hijau,Kg,23200
8/16/2018,Kacang Hijau,Kg,23200
8/20/2018,Kacang Hijau,Kg,23500
8/21/2018,Kacang Hijau,Kg,23000
8/22/2018,Kacang Hijau,Kg,22800
8/23/2018,Kacang Hijau,Kg,22900
8/27/2018,Kacang Hijau,Kg,22900
8/28/2018,Kacang Hijau,Kg,22800
8/29/2018,Kacang Hijau,Kg,22400
8/30/2018,Kacang Hijau,Kg,22100
8/31/2018,Kacang Hijau,Kg,22800
8/1/2018,Kacang Tanah,Kg,25200
8/2/2018,Kacang Tanah,Kg,25200
8/3/2018,Kacang Tanah,Kg,25100
8/6/2018,Kacang Tanah,Kg,25800
8/7/2018,Kacang Tanah,Kg,26000
8/8/2018,Kacang Tanah,Kg,25100
8/9/2018,Kacang Tanah,Kg,25500
8/10/2018,Kacang Tanah,Kg,25000
8/13/2018,Kacang Tanah,Kg,24900
8/14/2018,Kacang Tanah,Kg,24900
8/15/2018,Kacang Tanah,Kg,26600
8/16/2018,Kacang Tanah,Kg,24800
8/20/2018,Kacang Tanah,Kg,24675
8/21/2018,Kacang Tanah,Kg,23740
8/22/2018,Kacang Tanah,Kg,24340
8/23/2018,Kacang Tanah,Kg,24640
8/27/2018,Kacang Tanah,Kg,24940
8/28/2018,Kacang Tanah,Kg,24140
8/29/2018,Kacang Tanah,Kg,24640
8/30/2018,Kacang Tanah,Kg,24040
8/31/2018,Kacang Tanah,Kg,24540
8/1/2018,Ketela Pohon,Kg,5060
8/2/2018,Ketela Pohon,Kg,5060
8/3/2018,Ketela Pohon,Kg,5060
8/6/2018,Ketela Pohon,Kg,5060
8/7/2018,Ketela Pohon,Kg,5260
8/8/2018,Ketela Pohon,Kg,5060
8/9/2018,Ketela Pohon,Kg,5060
8/10/2018,Ketela Pohon,Kg,5060
8/13/2018,Ketela Pohon,Kg,5060
8/14/2018,Ketela Pohon,Kg,5060
8/15/2018,Ketela Pohon,Kg,5260
8/16/2018,Ketela Pohon,Kg,5260
8/20/2018,Ketela Pohon,Kg,4575
8/21/2018,Ketela Pohon,Kg,5260
8/22/2018,Ketela Pohon,Kg,5260
8/23/2018,Ketela Pohon,Kg,5260
8/27/2018,Ketela Pohon,Kg,5260
8/28/2018,Ketela Pohon,Kg,5260
8/29/2018,Ketela Pohon,Kg,5060
8/30/2018,Ketela Pohon,Kg,5060
8/31/2018,Ketela Pohon,Kg,5260
