tanggal,komoditi,satuan,harga
23/11/2018,Kacang Hijau,Kg,22600
26/11/2018,Kacang Hijau,Kg,22700
27/11/2018,Kacang Hijau,Kg,22600
28/11/2018,Kacang Hijau,Kg,22600
29/11/2018,Kacang Hijau,Kg,23000
30/11/2018,Kacang Hijau,Kg,22100
1/11/2018,Kacang Tanah,Kg,25260
2/11/2018,Kacang Tanah,Kg,24060
5/11/2018,Kacang Tanah,Kg,24060
6/11/2018,Kacang Tanah,Kg,23560
7/11/2018,Kacang Tanah,Kg,24960
8/11/2018,Kacang Tanah,Kg,23960
9/11/2018,Kacang Tanah,Kg,24360
12/11/2018,Kacang Tanah,Kg,24160
13/11/2018,Kacang Tanah,Kg,25100
14/11/2018,Kacang Tanah,Kg,25000
15/11/2018,Kacang Tanah,Kg,25740
16/11/2018,Kacang Tanah,Kg,24740
19/11/2018,Kacang Tanah,Kg,24940
21/11/2018,Kacang Tanah,Kg,25240
22/11/2018,Kacang Tanah,Kg,25200
23/11/2018,Kacang Tanah,Kg,24600
26/11/2018,Kacang Tanah,Kg,25000
27/11/2018,Kacang Tanah,Kg,24800
28/11/2018,Kacang Tanah,Kg,25400
29/11/2018,Kacang Tanah,Kg,25500
30/11/2018,Kacang Tanah,Kg,24900
1/11/2018,Ketela Pohon,Kg,5200
2/11/2018,Ketela Pohon,Kg,5400
5/11/2018,Ketela Pohon,Kg,5400
6/11/2018,Ketela Pohon,Kg,5400
7/11/2018,Ketela Pohon,Kg,5400
8/11/2018,Ketela Pohon,Kg,5400
9/11/2018,Ketela Pohon,Kg,5400
12/11/2018,Ketela Pohon,Kg,5400
13/11/2018,Ketela Pohon,Kg,5260
14/11/2018,Ketela Pohon,Kg,5260
15/11/2018,Ketela Pohon,Kg,5200
16/11/2018,Ketela Pohon,Kg,5200
19/11/2018,Ketela Pohon,Kg,5200
21/11/2018,Ketela Pohon,Kg,5200
22/11/2018,Ketela Pohon,Kg,5200
23/11/2018,Ketela Pohon,Kg,5400
26/11/2018,Ketela Pohon,Kg,5400
27/11/2018,Ketela Pohon,Kg,5200
28/11/2018,Ketela Pohon,Kg,5200
29/11/2018,Ketela Pohon,Kg,5200
30/11/2018,Ketela Pohon,Kg,5200
