tanggal ,komoditi,satuan,harga
10/30/2018,Ikan Teri Asin,Kg,109340
10/31/2018,Ikan Teri Asin,Kg,108340
10/1/2018,Ikan Kembung,Kg,35400
10/2/2018,Ikan Kembung,Kg,34900
10/3/2018,Ikan Kembung,Kg,35400
10/4/2018,Ikan Kembung,Kg,36400
10/5/2018,Ikan Kembung,Kg,36900
10/8/2018,Ikan Kembung,Kg,35400
10/9/2018,Ikan Kembung,Kg,36400
10/10/2018,Ikan Kembung,Kg,35400
10/11/2018,Ikan Kembung,Kg,35400
10/12/2018,Ikan Kembung,Kg,35400
10/15/2018,Ikan Kembung,Kg,35400
10/16/2018,Ikan Kembung,Kg,35900
10/17/2018,Ikan Kembung,Kg,36400
10/18/2018,Ikan Kembung,Kg,36400
10/19/2018,Ikan Kembung,Kg,35400
10/22/2018,Ikan Kembung,Kg,35400
10/23/2018,Ikan Kembung,Kg,35400
10/24/2018,Ikan Kembung,Kg,35400
10/25/2018,Ikan Kembung,Kg,37400
10/26/2018,Ikan Kembung,Kg,36400
10/29/2018,Ikan Kembung,Kg,35400
10/30/2018,Ikan Kembung,Kg,37200
10/31/2018,Ikan Kembung,Kg,35200
10/1/2018,Kacang Hijau,Kg,21100
10/2/2018,Kacang Hijau,Kg,22100
10/3/2018,Kacang Hijau,Kg,21600
10/4/2018,Kacang Hijau,Kg,21300
10/5/2018,Kacang Hijau,Kg,21900
10/8/2018,Kacang Hijau,Kg,21300
10/9/2018,Kacang Hijau,Kg,23000
10/10/2018,Kacang Hijau,Kg,22500
10/11/2018,Kacang Hijau,Kg,22500
10/12/2018,Kacang Hijau,Kg,21900
10/15/2018,Kacang Hijau,Kg,21800
10/16/2018,Kacang Hijau,Kg,22000
10/17/2018,Kacang Hijau,Kg,22200
10/18/2018,Kacang Hijau,Kg,21800
10/19/2018,Kacang Hijau,Kg,21800
10/22/2018,Kacang Hijau,Kg,22300
10/23/2018,Kacang Hijau,Kg,21800
10/24/2018,Kacang Hijau,Kg,22100
10/25/2018,Kacang Hijau,Kg,22000
10/26/2018,Kacang Hijau,Kg,22800
10/29/2018,Kacang Hijau,Kg,22200
10/30/2018,Kacang Hijau,Kg,21460
10/31/2018,Kacang Hijau,Kg,21460
10/1/2018,Kacang Tanah,Kg,24840
10/2/2018,Kacang Tanah,Kg,25340
10/3/2018,Kacang Tanah,Kg,24540
10/4/2018,Kacang Tanah,Kg,23940
10/5/2018,Kacang Tanah,Kg,25040
10/8/2018,Kacang Tanah,Kg,24440
10/9/2018,Kacang Tanah,Kg,25740
10/10/2018,Kacang Tanah,Kg,26740
10/11/2018,Kacang Tanah,Kg,26640
10/12/2018,Kacang Tanah,Kg,26440
10/15/2018,Kacang Tanah,Kg,26840
10/16/2018,Kacang Tanah,Kg,27240
10/17/2018,Kacang Tanah,Kg,26740
10/18/2018,Kacang Tanah,Kg,26740
10/19/2018,Kacang Tanah,Kg,26940
10/22/2018,Kacang Tanah,Kg,26840
10/23/2018,Kacang Tanah,Kg,26740
10/24/2018,Kacang Tanah,Kg,26740
10/25/2018,Kacang Tanah,Kg,25740
10/26/2018,Kacang Tanah,Kg,25440
10/29/2018,Kacang Tanah,Kg,25540
10/30/2018,Kacang Tanah,Kg,25160
10/31/2018,Kacang Tanah,Kg,25560
10/1/2018,Ketela Pohon,Kg,5060
10/2/2018,Ketela Pohon,Kg,5060
10/3/2018,Ketela Pohon,Kg,5060
10/4/2018,Ketela Pohon,Kg,5060
10/5/2018,Ketela Pohon,Kg,5260
10/8/2018,Ketela Pohon,Kg,5060
10/9/2018,Ketela Pohon,Kg,5260
10/10/2018,Ketela Pohon,Kg,5060
10/11/2018,Ketela Pohon,Kg,5060
10/12/2018,Ketela Pohon,Kg,5060
10/15/2018,Ketela Pohon,Kg,5060
10/16/2018,Ketela Pohon,Kg,5060
10/17/2018,Ketela Pohon,Kg,5260
10/18/2018,Ketela Pohon,Kg,5260
10/19/2018,Ketela Pohon,Kg,5260
10/22/2018,Ketela Pohon,Kg,5260
10/23/2018,Ketela Pohon,Kg,5260
10/24/2018,Ketela Pohon,Kg,5260
10/25/2018,Ketela Pohon,Kg,5260
10/26/2018,Ketela Pohon,Kg,5260
10/29/2018,Ketela Pohon,Kg,5260
10/30/2018,Ketela Pohon,Kg,5200
10/31/2018,Ketela Pohon,Kg,5200
