tanggal,komoditi,satuan,harga
9/27/2018,"Bawang Putih Impor, Kating",Kg,28440
9/28/2018,"Bawang Putih Impor, Kating",Kg,28740
9/3/2018,"Bawang Putih Impor, Honan",Kg,27500
9/4/2018,"Bawang Putih Impor, Honan",Kg,27500
9/5/2018,"Bawang Putih Impor, Honan",Kg,26500
9/6/2018,"Bawang Putih Impor, Honan",Kg,27500
9/7/2018,"Bawang Putih Impor, Honan",Kg,26500
9/10/2018,"Bawang Putih Impor, Honan",Kg,25000
9/12/2018,"Bawang Putih Impor, Honan",Kg,25000
9/13/2018,"Bawang Putih Impor, Honan",Kg,27500
9/14/2018,"Bawang Putih Impor, Honan",Kg,27500
9/17/2018,"Bawang Putih Impor, Honan",Kg,27500
9/18/2018,"Bawang Putih Impor, Honan",Kg,27500
9/19/2018,"Bawang Putih Impor, Honan",Kg,27500
9/20/2018,"Bawang Putih Impor, Honan",Kg,27500
9/21/2018,"Bawang Putih Impor, Honan",Kg,27500
9/24/2018,"Bawang Putih Impor, Honan",Kg,27500
9/25/2018,"Bawang Putih Impor, Honan",Kg,25000
9/26/2018,"Bawang Putih Impor, Honan",Kg,27000
9/27/2018,"Bawang Putih Impor, Honan",Kg,27000
9/28/2018,"Bawang Putih Impor, Honan",Kg,27000
9/3/2018,Ikan Teri Asin,Kg,109000
9/4/2018,Ikan Teri Asin,Kg,109000
9/5/2018,Ikan Teri Asin,Kg,112000
9/6/2018,Ikan Teri Asin,Kg,111000
9/7/2018,Ikan Teri Asin,Kg,110000
9/10/2018,Ikan Teri Asin,Kg,104500
9/12/2018,Ikan Teri Asin,Kg,109000
9/13/2018,Ikan Teri Asin,Kg,111000
9/14/2018,Ikan Teri Asin,Kg,112000
9/17/2018,Ikan Teri Asin,Kg,109500
9/18/2018,Ikan Teri Asin,Kg,110500
9/19/2018,Ikan Teri Asin,Kg,111000
9/20/2018,Ikan Teri Asin,Kg,111000
9/21/2018,Ikan Teri Asin,Kg,110500
9/24/2018,Ikan Teri Asin,Kg,112000
9/25/2018,Ikan Teri Asin,Kg,105000
9/26/2018,Ikan Teri Asin,Kg,109500
9/27/2018,Ikan Teri Asin,Kg,103500
9/28/2018,Ikan Teri Asin,Kg,109800
9/3/2018,Ikan Kembung,Kg,39400
9/4/2018,Ikan Kembung,Kg,39900
9/5/2018,Ikan Kembung,Kg,39400
9/6/2018,Ikan Kembung,Kg,38400
9/7/2018,Ikan Kembung,Kg,37900
9/10/2018,Ikan Kembung,Kg,41400
9/12/2018,Ikan Kembung,Kg,41400
9/13/2018,Ikan Kembung,Kg,38400
9/14/2018,Ikan Kembung,Kg,38400
9/17/2018,Ikan Kembung,Kg,38400
9/18/2018,Ikan Kembung,Kg,38400
9/19/2018,Ikan Kembung,Kg,37900
9/20/2018,Ikan Kembung,Kg,38900
9/21/2018,Ikan Kembung,Kg,38400
9/24/2018,Ikan Kembung,Kg,38400
9/25/2018,Ikan Kembung,Kg,39400
9/26/2018,Ikan Kembung,Kg,38400
9/27/2018,Ikan Kembung,Kg,36400
9/28/2018,Ikan Kembung,Kg,35400
9/3/2018,Kacang Hijau,Kg,22200
9/4/2018,Kacang Hijau,Kg,22300
9/5/2018,Kacang Hijau,Kg,22200
9/6/2018,Kacang Hijau,Kg,21800
9/7/2018,Kacang Hijau,Kg,21600
9/10/2018,Kacang Hijau,Kg,23500
9/12/2018,Kacang Hijau,Kg,23800
9/13/2018,Kacang Hijau,Kg,21600
9/14/2018,Kacang Hijau,Kg,22000
9/17/2018,Kacang Hijau,Kg,21900
9/18/2018,Kacang Hijau,Kg,21000
9/19/2018,Kacang Hijau,Kg,21600
9/20/2018,Kacang Hijau,Kg,22300
9/21/2018,Kacang Hijau,Kg,21800
9/24/2018,Kacang Hijau,Kg,22400
9/25/2018,Kacang Hijau,Kg,22800
9/26/2018,Kacang Hijau,Kg,22100
9/27/2018,Kacang Hijau,Kg,21900
9/28/2018,Kacang Hijau,Kg,20800
9/3/2018,Kacang Tanah,Kg,23540
9/4/2018,Kacang Tanah,Kg,23240
9/5/2018,Kacang Tanah,Kg,23140
9/6/2018,Kacang Tanah,Kg,24840
9/7/2018,Kacang Tanah,Kg,25340
9/10/2018,Kacang Tanah,Kg,24740
9/12/2018,Kacang Tanah,Kg,25740
9/13/2018,Kacang Tanah,Kg,24640
9/14/2018,Kacang Tanah,Kg,24840
9/17/2018,Kacang Tanah,Kg,24640
9/18/2018,Kacang Tanah,Kg,24240
9/19/2018,Kacang Tanah,Kg,25140
9/20/2018,Kacang Tanah,Kg,25140
9/21/2018,Kacang Tanah,Kg,24840
9/24/2018,Kacang Tanah,Kg,24940
9/25/2018,Kacang Tanah,Kg,25540
9/26/2018,Kacang Tanah,Kg,24740
9/27/2018,Kacang Tanah,Kg,24740
9/28/2018,Kacang Tanah,Kg,25040
9/3/2018,Ketela Pohon,Kg,5060
9/4/2018,Ketela Pohon,Kg,5060
9/5/2018,Ketela Pohon,Kg,5060
9/6/2018,Ketela Pohon,Kg,5060
9/7/2018,Ketela Pohon,Kg,5060
9/10/2018,Ketela Pohon,Kg,5260
9/12/2018,Ketela Pohon,Kg,5260
9/13/2018,Ketela Pohon,Kg,5060
9/14/2018,Ketela Pohon,Kg,5060
9/17/2018,Ketela Pohon,Kg,5060
9/18/2018,Ketela Pohon,Kg,5060
9/19/2018,Ketela Pohon,Kg,5060
9/20/2018,Ketela Pohon,Kg,5060
9/21/2018,Ketela Pohon,Kg,5060
9/24/2018,Ketela Pohon,Kg,5060
9/25/2018,Ketela Pohon,Kg,5060
9/26/2018,Ketela Pohon,Kg,5060
9/27/2018,Ketela Pohon,Kg,5060
9/28/2018,Ketela Pohon,Kg,5060
